client_id,age,gender,region,employment_status,education_level,monthly_salary_amd,registration_date,registration_year,tenure_days,tx_count,tx_total_amount,tx_avg_amount,deposit_count,total_deposit_balance,loan_count,total_loan_amount,overdue_loans_count,has_deposit,has_loan,has_card,product_breadth,cluster,pca_1,pca_2,cluster_hc,cluster_dbscan
C04971,37,Female,Kotayk,Self-employed,Secondary,54234.0,2022-06-21,2022,1289,36.0,418703.0,11630.638888888889,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,-2.0289966142182085,-0.558412836759955,1,1
C02622,24,Male,Yerevan,Employed,Master,378781.0,2025-03-16,2025,290,174.0,5039962.0,28965.298850574713,0.0,0.0,1.0,4422067.0,0.0,0,1,1,2,2,-0.30155703264923556,1.493454029824743,2,0
C00078,26,Male,Yerevan,Employed,Secondary,338486.0,2023-01-25,2023,1071,66.0,756061.0,11455.469696969696,1.0,409772.0,0.0,0.0,0.0,1,0,1,2,0,-0.919983959249818,0.4360456455189907,1,0
C02899,61,Male,Gegharkunik,Unemployed,Secondary,109404.0,2022-06-04,2022,1306,48.0,489878.0,10205.791666666666,1.0,95026.0,0.0,0.0,0.0,1,0,1,2,0,-0.8457184130293968,-1.405666125865702,1,0
C01315,37,Male,Yerevan,Employed,Vocational,653327.0,2023-10-08,2023,815,12.0,821018.0,68418.16666666667,1.0,9342400.0,0.0,0.0,0.0,1,0,1,2,1,0.9880683583467417,-0.8373836333661198,0,0
C04383,32,Female,Yerevan,Self-employed,Master,453738.0,2022-05-26,2022,1315,0.0,0.0,0.0,2.0,10062292.0,1.0,3768318.0,0.0,1,1,0,2,0,0.6221242962860832,-0.6933446105953773,1,0
C00873,62,Male,Yerevan,Self-employed,Master,583565.0,2023-11-09,2023,783,168.0,5302522.0,31562.630952380954,1.0,1126020.0,1.0,5026816.0,1.0,1,1,1,3,1,1.679291848515141,-0.17602623656803826,0,-1
C03851,41,Male,Ararat,Employed,Master,319227.0,2022-04-07,2022,1364,54.0,1072837.0,19867.35185185185,1.0,693322.0,1.0,209453.0,0.0,1,1,1,3,0,-0.044825339085815444,0.1359665091351467,1,2
C04798,41,Female,Ararat,Unemployed,Bachelor,147183.0,2020-11-15,2020,1872,84.0,1725227.0,20538.416666666668,1.0,321661.0,2.0,1756280.0,0.0,1,1,1,3,0,-0.36286911175091296,0.36493151715929467,1,2
C02966,34,Female,Yerevan,Employed,Bachelor,152046.0,2023-08-21,2023,863,66.0,1257698.0,19056.030303030304,0.0,0.0,1.0,1066015.0,0.0,0,1,1,2,0,-1.159328151173504,0.20684022603998473,1,0
C03392,60,Male,Yerevan,Retired,Secondary,135184.0,2020-02-07,2020,2154,42.0,502353.0,11960.785714285714,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,-1.3711829085019216,-1.8011063402833278,1,1
C02561,59,Female,Syunik,Employed,Vocational,210645.0,2023-03-09,2023,1028,0.0,0.0,0.0,1.0,222118.0,0.0,0.0,0.0,1,0,0,1,0,-1.2243697863482186,-1.8911268020670107,1,1
C04907,28,Male,Armavir,Employed,Master,387451.0,2020-01-13,2020,2179,54.0,1433244.0,26541.555555555555,1.0,1124800.0,2.0,3074141.0,0.0,1,1,1,3,2,0.10283100980513558,0.8840534289313694,1,2
C02636,36,Female,Yerevan,Self-employed,Bachelor,316193.0,2025-01-25,2025,340,66.0,1200992.0,18196.848484848484,0.0,0.0,2.0,2519472.0,0.0,0,1,1,2,0,-0.6400599157840299,0.04874149894836311,1,0
C03531,47,Female,Gegharkunik,Retired,Bachelor,872637.0,2022-10-10,2022,1178,30.0,2027998.0,67599.93333333333,1.0,1648080.0,0.0,0.0,0.0,1,0,1,2,1,1.0318226860360566,-0.6757502250048768,0,0
C00376,50,Male,Yerevan,Employed,Vocational,617582.0,2023-10-04,2023,819,30.0,1800252.0,60008.4,1.0,10430800.0,0.0,0.0,0.0,1,0,1,2,1,1.347957316489087,-1.3919284177193998,0,0
C01909,23,Male,Yerevan,Self-employed,Bachelor,301233.0,2025-05-31,2025,214,198.0,5609798.0,28332.31313131313,1.0,1462400.0,1.0,6635132.0,0.0,1,1,1,3,2,0.3713309651582698,2.062265473768868,2,2
C04343,36,Male,Yerevan,Employed,Bachelor,228138.0,2023-09-08,2023,845,72.0,1348419.0,18728.041666666668,0.0,0.0,1.0,153562.0,0.0,0,1,1,2,0,-0.9781675148951767,0.08658472205104584,1,0
C04832,39,Male,Yerevan,Unemployed,Master,728390.0,2021-11-03,2021,1519,84.0,3043563.0,36232.892857142855,1.0,3820800.0,1.0,11718781.0,0.0,1,1,1,3,1,2.0534632889745126,0.41863816514330093,0,2
C04028,54,Male,Yerevan,Employed,Vocational,171589.0,2023-12-18,2023,744,30.0,340083.0,11336.1,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,-1.4134280007913929,-1.5243892434511928,1,1
C01605,51,Unknown,Yerevan,Employed,Bachelor,750663.0,2023-05-24,2023,952,318.0,13957915.0,43892.8144654088,1.0,3231060.0,1.0,2416180.0,0.0,1,1,1,3,2,2.6454361207930686,2.010017735309338,2,-1
C01119,45,Female,Yerevan,Student,PhD,155506.0,2020-02-27,2020,2134,186.0,7771186.0,41780.56989247312,2.0,6854800.0,0.0,0.0,0.0,1,0,1,2,2,0.23914604752030832,0.5106166172723787,2,0
C03678,43,Male,Yerevan,Employed,Vocational,169934.0,2020-02-06,2020,2155,144.0,2886727.0,20046.715277777777,0.0,0.0,1.0,1377923.0,0.0,0,1,1,2,0,-0.7876568286511405,0.06173795000114846,1,0
C03491,26,Female,Shirak,Employed,Secondary,342546.0,2025-09-22,2025,100,0.0,0.0,0.0,1.0,104015.0,1.0,1198064.0,0.0,1,1,0,2,0,-0.9349385988169717,0.3074456561938227,1,0
C04875,47,Male,Kotayk,Retired,Vocational,365316.0,2025-12-09,2025,22,12.0,312023.0,26001.916666666668,0.0,0.0,1.0,487970.0,0.0,0,1,1,2,0,-0.49134169845133635,-0.7610481346988219,1,0
C02959,44,Female,Yerevan,Retired,Master,394457.0,2024-08-10,2024,508,120.0,5253816.0,43781.8,1.0,2638440.0,0.0,0.0,0.0,1,0,1,2,2,0.16688803627400073,0.24442522964059885,2,0
C01995,51,Female,Yerevan,Employed,Bachelor,243637.0,2025-10-15,2025,77,36.0,781071.0,21696.416666666668,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,-1.2601186480755113,-1.293659998166347,1,1
C04966,30,Female,Yerevan,Employed,Master,334523.0,2023-01-10,2023,1086,36.0,2275381.0,63205.02777777778,1.0,9623600.0,1.0,1392786.0,0.0,1,1,1,3,2,0.8566928342807683,0.386310980600993,1,2
C04366,65,Male,Yerevan,Self-employed,Master,301233.0,2020-08-09,2020,1970,36.0,2116678.0,58796.61111111111,1.0,11398000.0,1.0,16336588.0,0.0,1,1,1,3,1,2.483142347917415,-1.5035985129142737,0,2
C02377,42,Female,Yerevan,Self-employed,Bachelor,590800.0,2025-11-12,2025,49,126.0,3783555.0,30028.214285714286,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,-0.34237033879396517,-0.29109180522768197,2,1
C01343,42,Female,Yerevan,Self-employed,Vocational,236471.0,2020-11-10,2020,1877,42.0,922250.0,21958.333333333332,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,-1.443327137416311,-0.7786864120455629,1,1
C00321,36,Female,Yerevan,Employed,PhD,424890.0,2021-04-01,2021,1735,114.0,3139224.0,27537.052631578947,0.0,0.0,1.0,521572.0,0.0,0,1,1,2,0,-0.329411274384269,0.4028269309072499,2,0
C01620,42,Female,Armavir,Retired,Bachelor,555076.0,2025-12-12,2025,19,0.0,0.0,0.0,2.0,4233491.0,1.0,1257733.0,0.0,1,1,0,2,0,0.32694402852168114,-0.8940227467019288,1,0
C03714,29,Female,Aragatsotn,Unemployed,Vocational,132756.0,2023-03-12,2023,1025,12.0,174834.0,14569.5,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,-2.014169366152384,-0.20463155919930837,1,1
C02061,25,Female,Lori,Employed,Unknown,301233.0,2020-07-14,2020,1996,0.0,0.0,0.0,1.0,867720.0,1.0,1591587.0,0.0,1,1,0,2,0,-0.9551161921474889,0.32645415141941553,1,0
C02220,37,Male,Ararat,Employed,Secondary,338363.0,2023-03-14,2023,1023,210.0,9305840.0,44313.52380952381,0.0,0.0,1.0,11883822.0,0.0,0,1,1,2,2,0.6280068690699331,1.7662969965079294,2,0
C01674,50,Female,Yerevan,Retired,Unknown,454341.0,2022-05-19,2022,1322,12.0,651878.0,54323.166666666664,0.0,0.0,1.0,23572945.0,0.0,0,1,1,2,1,1.1264602343332348,-0.6772376715809904,0,0
C00261,51,Male,Tavush,Retired,Bachelor,796809.0,2022-08-27,2022,1222,18.0,1110241.0,61680.055555555555,2.0,15240000.0,1.0,24797153.75,0.0,1,1,1,3,1,4.2135652828418975,-1.3014120040909134,0,2
C04428,69,Female,Yerevan,Retired,Master,476199.0,2022-06-04,2022,1306,0.0,0.0,0.0,2.0,19949840.0,0.0,0.0,0.0,1,0,0,1,1,1.644325017402586,-3.831175323310246,0,-1
C02040,33,Female,Shirak,Retired,Bachelor,65668.0,2022-05-25,2022,1316,42.0,455666.0,10849.190476190477,1.0,241679.0,0.0,0.0,0.0,1,0,1,2,0,-1.4918018028543165,0.09430498510376169,1,0
C00902,55,Male,Aragatsotn,Unemployed,Secondary,112599.0,2023-06-15,2023,930,132.0,5769483.0,43708.204545454544,1.0,2959651.0,0.0,0.0,0.0,1,0,1,2,0,-0.23156460220023595,-0.1711480420788396,2,0
C03745,51,Male,Yerevan,Employed,Bachelor,717732.0,2023-11-02,2023,790,30.0,1801327.0,60044.23333333333,1.0,10065200.0,1.0,8329113.0,0.0,1,1,1,3,1,2.6093675116072705,-0.9296171290656945,0,2
C02027,27,Male,Yerevan,Self-employed,Bachelor,335884.0,2022-04-20,2022,1351,0.0,0.0,0.0,0.0,0.0,1.0,11126462.0,0.0,0,1,0,1,0,-0.9376674344840246,-0.10044054711981525,1,1
C04235,47,Male,Yerevan,Unemployed,Bachelor,214920.0,2023-09-19,2023,834,42.0,2406189.0,57290.21428571428,2.0,13585200.0,0.0,0.0,0.0,1,0,1,2,1,0.6758536646744161,-1.1886012006033415,0,0
C01918,46,Female,Yerevan,Student,Secondary,179250.0,2023-05-28,2023,948,18.0,382679.0,21259.944444444445,1.0,113037.0,0.0,0.0,0.0,1,0,1,2,0,-0.976943511621725,-0.6459575208734172,1,0
C01829,26,Female,Yerevan,Employed,Bachelor,203483.0,2021-04-03,2021,1733,180.0,5207607.0,28931.15,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,-1.489341764565268,0.9875972552637728,2,1
C01574,25,Male,Vayots Dzor,Employed,Bachelor,467759.0,2020-04-27,2020,2074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-1.8472339496244055,-0.5817001170030428,1,3
C04405,33,Male,Ararat,Employed,Vocational,287850.0,2023-08-19,2023,865,90.0,1887714.0,20974.6,1.0,986477.0,0.0,0.0,0.0,1,0,1,2,0,-0.7546742629639205,0.27442792878428657,1,0
C04209,40,Male,Yerevan,Unemployed,Vocational,88256.0,2020-02-14,2020,2147,42.0,853377.0,20318.5,1.0,580595.0,2.0,2181165.0,0.0,1,1,1,3,0,-0.547268044987851,0.24103274443326164,1,2
C00225,41,Female,Armavir,Self-employed,Bachelor,590147.0,2022-05-15,2022,1326,0.0,0.0,0.0,1.0,4534326.0,0.0,0.0,0.0,1,0,0,1,0,-0.20776415168398557,-1.33246428909084,0,1
C00724,25,Male,Yerevan,Unemployed,Master,331108.0,2020-02-20,2020,2141,78.0,2190973.0,28089.397435897437,1.0,532616.0,1.0,739890.0,0.0,1,1,1,3,2,-0.22578257418868378,1.2406269920676973,1,2
C04686,22,Male,Lori,Unemployed,Vocational,245400.0,2024-04-28,2024,612,0.0,0.0,0.0,0.0,0.0,1.0,1222149.0,0.0,0,1,0,1,0,-1.8209709914528434,0.1098738638790266,1,1
C01142,30,Male,Gegharkunik,Employed,Bachelor,121607.0,2021-04-07,2021,1729,18.0,262382.0,14576.777777777777,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,-2.014630704751791,-0.2364914275141307,1,1
C02763,53,Male,Yerevan,Employed,PhD,911099.0,2025-06-24,2025,190,0.0,0.0,0.0,1.0,2794260.0,1.0,4926792.0,0.0,1,1,0,2,1,1.4762891510199587,-1.468050086938304,0,0
C00847,45,Male,Yerevan,Self-employed,Secondary,462670.0,2024-03-03,2024,668,96.0,3996804.0,41633.375,0.0,0.0,2.0,26263594.75,0.0,0,1,1,2,2,1.4744471364683824,0.31219500789407767,0,0
C02552,33,Male,Ararat,Employed,Bachelor,351139.0,2021-08-06,2021,1608,132.0,2837932.0,21499.484848484848,0.0,0.0,1.0,1813831.0,0.0,0,1,1,2,0,-0.5201107081191749,0.5352778771930351,2,0
C02929,35,Male,Yerevan,Employed,Bachelor,218879.0,2024-08-29,2024,489,144.0,6378374.0,44294.26388888889,1.0,2887173.0,1.0,4334183.0,0.0,1,1,1,3,2,0.4838312191820365,1.48934723511775,2,2
C00118,34,Female,Aragatsotn,Employed,Secondary,150300.0,2021-02-02,2021,1793,0.0,0.0,0.0,1.0,421878.0,0.0,0.0,0.0,1,0,0,1,0,-1.843816672825176,-0.5433888222197473,1,1
C00646,21,Female,Yerevan,Employed,Master,147538.0,2022-03-25,2022,1377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-2.709919243694917,-0.2663779191822261,1,3
C00004,31,Female,Aragatsotn,Student,Vocational,108711.0,2023-10-21,2023,802,0.0,0.0,0.0,1.0,333911.0,1.0,1272910.0,0.0,1,1,0,2,0,-1.3811370788361061,0.09773542765582027,1,0
C04171,24,Female,Yerevan,Unemployed,Master,389032.0,2022-07-20,2022,1260,162.0,4530088.0,27963.506172839505,1.0,713963.0,0.0,0.0,0.0,1,0,1,2,2,-0.4964311521638491,1.2971147485267094,2,0
C00468,44,Male,Yerevan,Student,Bachelor,216840.0,2025-07-02,2025,182,66.0,2014179.0,30517.863636363636,1.0,709193.0,1.0,994031.0,0.0,1,1,1,3,0,-0.11333804332323318,0.20988858209666697,1,2
C00006,24,Female,Shirak,Unemployed,Master,193651.0,2025-12-28,2025,3,210.0,6109399.0,29092.376190476192,1.0,166740.0,0.0,0.0,0.0,1,0,1,2,2,-0.9019313945920673,1.7256493349741058,2,0
C00920,43,Female,Armavir,Employed,Vocational,152865.0,2025-09-27,2025,95,30.0,619605.0,20653.5,1.0,174629.0,0.0,0.0,0.0,1,0,1,2,0,-1.0749509179337493,-0.43114310455572485,1,0
C02596,29,Male,Yerevan,Student,Bachelor,318588.0,2024-03-12,2024,659,192.0,5173929.0,26947.546875,1.0,465600.0,0.0,0.0,0.0,1,0,1,2,2,-0.5433543924123587,1.2021856900537715,2,0
C01064,23,Male,Ararat,Unemployed,Vocational,141972.0,2024-01-25,2024,706,12.0,99426.0,8285.5,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,-2.1158869198987307,0.098806027090334,1,1
C02591,33,Female,Gegharkunik,Self-employed,Bachelor,113316.0,2021-06-19,2021,1656,18.0,331888.0,18438.222222222223,1.0,401707.0,0.0,0.0,0.0,1,0,1,2,0,-1.368856549383592,0.04272595192331783,1,0
C00243,36,Male,Yerevan,Employed,Vocational,185885.0,2021-07-10,2021,1635,0.0,0.0,0.0,1.0,451964.0,1.0,13611112.0,0.0,1,1,0,2,0,-0.37988146059266786,-0.09503092069821724,1,0
C01161,48,Female,Yerevan,Employed,Vocational,504308.0,2024-12-23,2024,373,24.0,1293039.0,53876.625,1.0,8909040.0,1.0,24797153.75,0.0,1,1,1,3,1,2.804545187562141,-0.5866816199826916,0,2
C02871,45,Male,Ararat,Retired,Vocational,62587.0,2025-03-04,2025,302,72.0,742652.0,10314.611111111111,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,-1.8246089398258694,-0.9227195988397024,1,1
C03736,28,Male,Yerevan,Self-employed,Bachelor,462689.0,2021-03-17,2021,1750,150.0,4416085.0,29440.566666666666,0.0,0.0,1.0,333282.0,0.0,0,1,1,2,2,-0.3008758357260598,1.0860505714304112,2,0
C02398,36,Female,Yerevan,Self-employed,Secondary,465444.0,2022-07-08,2022,1272,66.0,2630817.0,39860.86363636364,1.0,3598880.0,1.0,5459652.0,0.0,1,1,1,3,2,0.938236959437182,0.5360544832535836,2,2
C03518,59,Male,Yerevan,Retired,Master,656187.0,2022-04-14,2022,1357,0.0,0.0,0.0,1.0,12780965.0,1.0,11581827.0,0.0,1,1,0,2,1,2.3723435342851107,-2.320062924054588,0,4
C03422,34,Female,Shirak,Employed,Bachelor,258856.0,2024-04-14,2024,626,234.0,10140747.0,43336.52564102564,0.0,0.0,0.0,0.0,0.0,0,0,1,1,2,-0.7936713296267298,1.5732497605422973,2,1
C02564,44,Male,Kotayk,Unemployed,Bachelor,301233.0,2022-12-09,2022,1118,90.0,1729046.0,19211.62222222222,0.0,0.0,2.0,1546734.0,0.0,0,1,1,2,0,-0.531415983874045,-0.2740215676334714,1,0
C01606,36,Male,Yerevan,Employed,Master,501772.0,2024-06-04,2024,575,96.0,4057726.0,42267.979166666664,2.0,8663230.0,1.0,13590585.0,0.0,1,1,1,3,2,2.125108998604584,0.5555407070996293,0,2
C04839,41,Male,Yerevan,Retired,Bachelor,809350.0,2022-09-12,2022,1206,0.0,0.0,0.0,1.0,6551709.0,1.0,21145457.0,0.0,1,1,0,2,1,2.2985217737376593,-0.901528458045859,0,4
C02325,39,Male,Lori,Employed,Bachelor,355517.0,2021-12-11,2021,1481,102.0,4334910.0,42499.117647058825,1.0,2863200.0,1.0,1058542.0,0.0,1,1,1,3,2,0.5415378494964386,0.776963112661314,2,2
C02710,60,Female,Aragatsotn,Unemployed,Secondary,199883.0,2022-05-09,2022,1332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-1.8139606505370711,-2.376570002223416,1,3
C04409,30,Male,Yerevan,Student,Master,158912.0,2025-02-21,2025,313,96.0,2839193.0,29574.927083333332,1.0,2112846.0,1.0,18341971.0,0.0,1,1,1,3,2,0.6671437761278963,1.2100332148044124,0,2
C01313,34,Male,Aragatsotn,Self-employed,Bachelor,167614.0,2021-02-13,2021,1782,0.0,0.0,0.0,1.0,12307.0,2.0,3095647.0,1.0,1,1,0,2,0,-1.107155790638838,-0.04438247104263477,1,0
C03449,43,Male,Yerevan,Retired,Bachelor,438914.0,2020-03-21,2020,2111,228.0,9450384.0,41449.05263157895,1.0,3195200.0,1.0,9932106.0,0.0,1,1,1,3,2,1.7806917923185106,1.6620395483137307,2,2
C03813,28,Female,Yerevan,Student,Vocational,245352.0,2022-05-18,2022,1323,102.0,1901959.0,18646.656862745098,1.0,777200.0,1.0,7103281.0,0.0,1,1,1,3,2,-0.013236269211653679,1.0852474934844092,1,2
C04666,39,Male,Yerevan,Retired,Secondary,280686.0,2024-10-24,2024,433,36.0,702555.0,19515.416666666668,0.0,0.0,1.0,4387483.0,0.0,0,1,1,2,0,-0.6023502324333389,-0.18916823851382325,1,0
C02363,30,Female,Yerevan,Retired,Vocational,75418.0,2024-06-10,2024,569,30.0,515126.0,17170.866666666665,0.0,0.0,1.0,1232711.0,0.0,0,1,1,2,0,-1.4767941122499888,0.29168431345821577,1,0
C01976,32,Female,Aragatsotn,Self-employed,Master,338981.0,2023-10-30,2023,793,168.0,6887889.0,40999.33928571428,0.0,0.0,2.0,3522819.0,0.0,0,1,1,2,2,-0.14182439850846976,1.455391407403178,2,0
C03515,25,Female,Yerevan,Student,Bachelor,173713.0,2022-11-07,2022,1150,0.0,0.0,0.0,1.0,318400.0,1.0,4321777.0,0.0,1,1,0,2,0,-1.168302016126337,0.4271105000055348,1,0
C01762,66,Male,Shirak,Employed,Master,378303.0,2020-11-20,2020,1867,18.0,963991.0,53555.055555555555,1.0,8543200.0,0.0,0.0,0.0,1,0,1,2,1,0.8154833883072768,-2.224501519355192,0,0
C02740,24,Male,Gegharkunik,Employed,Bachelor,340190.0,2020-04-05,2020,2096,90.0,1625251.0,18058.344444444443,0.0,0.0,2.0,11650520.0,1.0,0,1,1,2,2,-0.26356867243208126,0.854014244059244,1,0
C04670,40,Female,Yerevan,Self-employed,Secondary,331420.0,2020-10-24,2020,1894,0.0,0.0,0.0,1.0,2436646.0,1.0,424450.0,0.0,1,1,0,2,0,-0.4915037956206945,-0.6034744769206317,1,0
C02473,43,Female,Yerevan,Employed,Unknown,135735.0,2023-09-06,2023,847,18.0,261990.0,14555.0,1.0,55828.0,0.0,0.0,0.0,1,0,1,2,0,-1.1582480836582798,-0.49266565375360155,1,0
C04008,44,Male,Yerevan,Self-employed,Master,593204.0,2021-09-24,2021,1559,18.0,1202316.0,66795.33333333333,1.0,8604655.0,1.0,2314587.0,0.0,1,1,1,3,1,1.626028956783495,-0.5949182653629843,0,2
C01494,42,Male,Yerevan,Employed,Vocational,153353.0,2022-12-04,2022,1123,24.0,247016.0,10292.333333333334,1.0,84321.0,0.0,0.0,0.0,1,0,1,2,0,-1.1331069243938807,-0.44955369794268324,1,0
C04207,28,Female,Yerevan,Self-employed,Bachelor,301233.0,2020-09-24,2020,1924,0.0,0.0,0.0,1.0,1728000.0,1.0,5126653.0,0.0,1,1,0,2,0,-0.6068189166078632,0.13873017882507555,1,0
C02159,24,Male,Lori,Unemployed,Bachelor,312239.0,2023-10-15,2023,808,114.0,2280928.0,20008.140350877195,0.0,0.0,1.0,1237075.0,0.0,0,1,1,2,0,-0.8707942150799799,0.9090462648793907,2,0
C01170,44,Male,Syunik,Retired,Master,301233.0,2022-01-04,2022,1457,42.0,2642344.0,62912.95238095238,1.0,8358051.0,2.0,31089702.75,0.0,1,1,1,3,1,2.6402181663301247,0.0661026624520412,0,2
C04527,54,Female,Ararat,Retired,Bachelor,108940.0,2021-04-29,2021,1707,42.0,456404.0,10866.761904761905,1.0,46793.0,0.0,0.0,0.0,1,0,1,2,0,-0.992341718452269,-1.03349843137026,1,0
C00233,35,Male,Yerevan,Employed,Master,330314.0,2021-09-23,2021,1560,246.0,6943453.0,28225.41869918699,1.0,904400.0,0.0,0.0,0.0,1,0,1,2,2,-0.2071370099098341,1.2174021212953434,2,0
C00067,22,Female,Yerevan,Unemployed,Secondary,331403.0,2022-04-01,2022,1370,114.0,2357673.0,20681.342105263157,1.0,691348.0,0.0,0.0,0.0,1,0,1,2,0,-0.8565043715756198,0.9694024392358958,2,0
C01604,24,Female,Syunik,Self-employed,Bachelor,175028.0,2024-04-09,2024,631,144.0,4211039.0,29243.32638888889,1.0,398967.0,1.0,4376554.0,0.0,1,1,1,3,2,-0.2695508744170826,1.8068617716808655,1,2
C03284,60,Male,Yerevan,Student,Unknown,643605.0,2023-08-30,2023,854,12.0,934487.0,77873.91666666667,1.0,7467016.0,0.0,0.0,0.0,1,0,1,2,1,1.234149847900576,-1.9198937471364708,0,0
C03597,29,Male,Shirak,Unemployed,PhD,476225.0,2023-06-04,2023,941,132.0,3870314.0,29320.560606060608,2.0,2047923.0,0.0,0.0,0.0,1,0,1,2,2,-0.10167695031955358,0.7739627568911752,2,0
C00126,35,Female,Shirak,Employed,Master,706161.0,2022-11-22,2022,1135,0.0,0.0,0.0,1.0,72615.0,0.0,0.0,0.0,1,0,0,1,0,-0.49911471288143566,-0.7482999995222259,0,1
C01297,43,Female,Yerevan,Employed,Master,641596.0,2023-08-28,2023,856,12.0,902714.0,75226.16666666667,1.0,10658421.0,0.0,0.0,0.0,1,0,1,2,1,1.219009158106309,-1.2267567472229863,0,0
C01977,38,Male,Yerevan,Employed,Master,276091.0,2023-03-20,2023,1017,114.0,2102785.0,18445.48245614035,0.0,0.0,1.0,882667.0,0.0,0,1,1,2,0,-0.7183608317935326,0.12841432544142778,1,0
C04528,29,Male,Tavush,Self-employed,Vocational,381740.0,2024-05-24,2024,586,18.0,231593.0,12866.277777777777,1.0,97374.0,0.0,0.0,0.0,1,0,1,2,0,-0.8298496088244831,0.17252766074882767,1,0
C04534,47,Female,Yerevan,Employed,Secondary,254581.0,2021-01-17,2021,1809,96.0,1891680.0,19705.0,1.0,1188063.0,1.0,2035656.0,0.0,1,1,1,3,0,0.13644293656529713,-0.011598467228181546,1,2
C02076,33,Male,Yerevan,Employed,Bachelor,298726.0,2025-10-29,2025,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-2.1035448508253176,-0.9580957712137007,1,3
C03087,37,Female,Yerevan,Employed,Master,288621.0,2022-02-15,2022,1415,126.0,5068142.0,40223.34920634921,2.0,1941305.0,0.0,0.0,0.0,1,0,1,2,2,-0.31661887977272707,0.6612444861555735,2,0
C04356,35,Male,Aragatsotn,Retired,Vocational,151515.0,2021-08-19,2021,1595,12.0,111864.0,9322.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,-1.8552595460467705,-0.5458190790760837,1,1
C03346,27,Female,Vayots Dzor,Retired,Vocational,186359.0,2023-01-25,2023,1071,6.0,61060.0,10176.666666666666,2.0,410239.0,0.0,0.0,0.0,1,0,1,2,0,-1.329393338152825,0.28464283848231875,1,0
C04920,35,Female,Shirak,Employed,Bachelor,301848.0,2025-02-07,2025,327,84.0,1794542.0,21363.595238095237,1.0,522309.0,0.0,0.0,0.0,1,0,1,2,0,-0.7362031336668687,0.1742108096541637,1,0
C02798,31,Male,Yerevan,Self-employed,Bachelor,389242.0,2023-06-25,2023,920,198.0,8688056.0,43879.07070707071,1.0,2990731.0,1.0,3837328.0,0.0,1,1,1,3,2,0.993001502675542,2.122740892993387,2,2
C00919,40,Male,Yerevan,Self-employed,Secondary,629329.0,2020-12-23,2020,1834,0.0,0.0,0.0,1.0,588849.0,1.0,819195.0,0.0,1,1,0,2,0,0.07089826061094073,-0.569978742715347,1,0
C01647,41,Male,Aragatsotn,Employed,Secondary,87350.0,2022-07-30,2022,1250,132.0,5303645.0,40179.128787878784,1.0,1360017.0,0.0,0.0,0.0,1,0,1,2,0,-0.770952529245635,0.5978982648881827,2,0
C00365,68,Male,Aragatsotn,Employed,Secondary,106667.0,2023-03-28,2023,1009,24.0,297653.0,12402.208333333334,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,-1.3002019014953228,-2.2644815755049175,1,1
C03288,24,Unknown,Yerevan,Employed,Vocational,229718.0,2022-11-21,2022,1136,138.0,2840648.0,20584.405797101448,0.0,0.0,2.0,11290589.0,0.0,0,1,1,2,2,-0.4552956749970445,1.139956685580312,1,0
C02126,36,Female,Gegharkunik,Employed,Bachelor,513295.0,2021-03-27,2021,1740,156.0,6836086.0,43821.0641025641,0.0,0.0,1.0,2662345.0,0.0,0,1,1,2,2,0.31049384450496126,1.1675365481083124,2,0
C04124,28,Male,Yerevan,Employed,Secondary,301233.0,2021-07-18,2021,1627,216.0,9185543.0,42525.66203703704,1.0,1066929.0,1.0,3258429.0,1.0,1,1,1,3,2,0.5290048212274568,2.5392122218581417,2,2
C00526,40,Male,Yerevan,Employed,Master,393776.0,2021-09-02,2021,1581,84.0,3439137.0,40942.107142857145,2.0,5051275.0,0.0,0.0,0.0,1,0,1,2,0,0.18563792135456447,-0.0818572485070692,1,0
C00056,44,Female,Kotayk,Student,Bachelor,301233.0,2020-12-22,2020,1835,0.0,0.0,0.0,1.0,240087.0,0.0,0.0,0.0,1,0,0,1,0,-1.2960716533078984,-1.1154929487159222,1,1
C00639,53,Male,Yerevan,Employed,Master,444606.0,2025-10-10,2025,82,24.0,333482.0,13895.083333333334,1.0,117200.0,0.0,0.0,0.0,1,0,1,2,0,-0.19309963601017974,-1.1156805833688683,0,0
